Source,location,Hotel Name,Hotel Link,room_type,room_class,bed_type,Final Price,Max People,Area_m2,Facilities
Ivivu,ho-chi-minh,Khách sạn A25 - 20 Bùi Thị Xuân,https://www.ivivu.com/khach-san-ho-chi-minh/a25-hotel-20-bui-thi-xuan,Villas 5 Bedroom Ocean View,Luxury,Unknown,19499000.0,2.0,369.0,Hướng biển; 32 m²; Hướng vườn; 37 m²; Hướng vườn; 37 m²; Hướng biển; 37 m²; Hướng biển; 37 m²; Hướng vườn; 40 m²; Hướng vườn; 40 m²; Hướng vườn; 60 m²; Hướng biển; 60 m²; Hướng biển; 380 m²; Hướng biển; 369 m²; Hướng biển; 369 m²; Phòng không hút thuốc; Ban công; Hồ bơi; Bồn tắm; Vòi hoa sen; Máy lạnh; 5 phòng ngủ; 1 Giường King; 1 Giường King; 1 Giường King; 1 Giường King; 1 Giường King; Ấm nước điện; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Máy lọc không khí; Rèm che ánh sáng; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Máy pha trà/cà phê; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Ấm nước; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Dọn phòng hằng ngày; Ban công/sân hiên; Bàn làm việc; Bể bơi riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Hành lang ngoài; Bình chữa cháy; Két sắt trong phòng; Tính năng an toàn/bảo mật; Đầu báo khói
Ivivu,ho-chi-minh,Khách sạn A25 - 06 Trương Định,https://www.ivivu.com/khach-san-ho-chi-minh/a25-hotel-06-truong-dinh,The Villa,Luxury,Double,10618250.0,3.0,280.0,Hướng vườn | thành phố; 28-32 m²; Hướng vườn | thành phố; 28-32 m²; Hướng thành phố; 28-32 m²; Hướng thành phố; 28-32 m²; Hướng biển; 32 m²; Hướng biển; 32 m²; Hướng thành phố; 46 m²; Hướng biển; 46 m²; Hướng thành phố; 70 m²; Hướng thành phố; 40 m²; Hướng biển; 74 m²; Hướng thành phố; 280 m²; Hướng thành phố; 280 m²; Phòng không hút thuốc; Ban công; Cửa sổ; Vòi hoa sen; Máy lạnh; 7 phòng ngủ; 1 Giường đôi (1m6); 1 Giường đôi (1m6); 1 Giường đôi (1m6); 1 Giường đôi (1m6); 1 Giường đôi (1m6); 1 Giường đôi (1m6); 1 Giường đôi (1m6)
Ivivu,ho-chi-minh,Căn Hộ Somerset Vista Hồ Chí Minh City,https://www.ivivu.com/khach-san-ho-chi-minh/can-ho-somerset-vista-ho-chi-minh-city,Three Bedroom Premier,Unknown,Single,3888000.0,3.0,125.0,Hướng thành phố; 108 m²; Hướng thành phố; 108 m²; Hướng thành phố; 115 m²; Hướng thành phố; 120 m²; Hướng thành phố; 125 m²; Hướng thành phố; 125 m²; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 2 Toilet; 3 phòng ngủ; 1 Giường King (1m8 x 2m); 1 Giường Queen (1m6 x 2m ); 2 Giường đơn (1m2 x 2m)
Ivivu,ho-chi-minh,Khách sạn Renaissance Riverside Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-renaissance-riverside-saigon,Phòng Loại Sang Hướng Đại Dương,Unknown,Unknown,2596500.0,8.0,130.0,Hướng City view; 75 m²; Hướng Beach view; 91 m²; Hướng Ocean view; 130 m²; Hướng Ocean view; 130 m²; Hướng Sea view; 156 m²; Hướng Ocean view; 130 m²; Phòng không hút thuốc
Ivivu,ho-chi-minh,Khách sạn Renaissance Riverside Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-renaissance-riverside-saigon,Căn hộ 3 phòng ngủ,Suite,Unknown,3375500.0,8.0,130.0,Hướng City view; 75 m²; Hướng Beach view; 91 m²; Hướng Ocean view; 130 m²; Hướng Ocean view; 130 m²; Hướng Sea view; 156 m²; Hướng Ocean view; 130 m²; Phòng không hút thuốc; Ấm nước điện; Phòng tắm phụ; Nhà vệ sinh phụ; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Bồn tắm tạo sóng; Truy cập Internet - không dây; Trạm nối iPod; Tiện nghi bể bơi; Lối vào bãi biển riêng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Máy lọc không khí; Rèm che ánh sáng; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Thảm; Bàn làm việc; Giường cực dài; Ghế cao cho trẻ con ngồi ăn; tầng cao; Có các phòng thông nhau; Không gian làm việc cho máy tính xách tay; Đồ gỗ ngoài trời; Bể bơi riêng; Khu vực tiếp khách; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; tầng thượng; Thùng rác; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Cửa an toàn cho em bé; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Song lập; Đầu báo khói
Ivivu,ho-chi-minh,Khách sạn Renaissance Riverside Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-renaissance-riverside-saigon,Căn hộ 3 phòng ngủ hướng biển,Suite,Unknown,4154500.0,8.0,156.0,Hướng City view; 75 m²; Hướng Beach view; 91 m²; Hướng Ocean view; 130 m²; Hướng Ocean view; 130 m²; Hướng Sea view; 156 m²; Hướng Sea view; 156 m²; Phòng không hút thuốc; Phòng tắm phụ; Nhà vệ sinh phụ; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Bồn tắm/vòi sen riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; Lối vào bãi biển riêng; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Dép đi trong nhà; Ổ cắm điện gần giường; Trà miễn phí; Cà phê hòa tan miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; tầng cao; Có các phòng thông nhau; Không gian làm việc cho máy tính xách tay; Đồ gỗ ngoài trời; Khu vực tiếp khách; Ghế sofa; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Máy giặt; Hành lang ngoài; Không hút thuốc
Ivivu,ho-chi-minh,Khách sạn Rex Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-rex-sai-gon,Penthouse 4 Phòng Ngủ,Suite,Unknown,5426000.0,8.0,273.0,Hướng Sea view; 273 m²; Hướng Sea view; 273 m²; Phòng không hút thuốc; Áo choàng tắm; Máy sấy tóc; Gương; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Máy lọc không khí; Rèm che ánh sáng; Dép đi trong nhà; Cách âm; Dịch vụ báo thức; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; tầng cao; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Cửa sổ; Tủ quần áo; Tiện nghi là/ủi; Máy giặt; Két sắt trong phòng; Không hút thuốc
Ivivu,ho-chi-minh,Khách Sạn Lotte Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-lotte-sai-gon,Căn hộ Premium 3 phòng ngủ hướng biển,Suite,Unknown,3681000.0,3.0,122.0,Hướng Nature view; 43 m²; Hướng Nature view; 47 m²; Hướng Nature view; 55 m²; Hướng Sea view; 122 m²; Hướng Sea view; 122 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Báo động âm thanh; Thanh vịn bồn tắm; Ổ điện hạ thấp; Thanh vịn chống trượt; Phòng tắm có lối đi thoai thoải; Cửa đóng tự động; Tương thích với TTY/TTD; Báo động trực quan; Nhà vệ sinh cho người khuyết tật; Phòng tắm dành cho người khuyết tật; Phòng tắm phụ; Nhà vệ sinh phụ; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Trạm nối iPod; Internet mạng LAN trong phòng [tính phí]; Tiện nghi bể bơi; Đèn đọc sách; Phòng xông khô; TV; TV [màn hình phẳng]; Video truyền phát như Netflix (có phí); Wi-Fi [tính phí]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Máy lọc không khí; Đồng hồ báo thức; Rèm che ánh sáng; Quạt; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Bàn ăn; Ấm nước; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Thảm; Bàn làm việc; Ghế cao cho trẻ con ngồi ăn; Có các phòng thông nhau; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Đồ gỗ ngoài trời; Bể bơi riêng; Khu vực tiếp khách; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Cửa an toàn cho em bé; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói
Ivivu,ho-chi-minh,Khách sạn HANZ Happy,https://www.ivivu.com/khach-san-ho-chi-minh/happy-hotel-61467294,Villa 2 phòng ngủ hướng biển,Luxury,Unknown,3383500.0,6.0,201.0,Hướng Sea view; 201 m²; Hướng Garden view; 188 m²; Hướng Park view; 188 m²; Hướng Sea (partial view) view; 420 m²; Hướng Sea view; 420 m²; Hướng Sea view; 201 m²; Phòng không hút thuốc
Ivivu,ho-chi-minh,Khách sạn HANZ Happy,https://www.ivivu.com/khach-san-ho-chi-minh/happy-hotel-61467294,Villa 2 phòng ngủ,Luxury,Unknown,3383500.0,6.0,188.0,Hướng Sea view; 201 m²; Hướng Garden view; 188 m²; Hướng Park view; 188 m²; Hướng Sea (partial view) view; 420 m²; Hướng Sea view; 420 m²; Hướng Garden view; 188 m²; Phòng không hút thuốc
Ivivu,ho-chi-minh,Khách sạn HANZ Happy,https://www.ivivu.com/khach-san-ho-chi-minh/happy-hotel-61467294,Biệt Thự 3 Phòng Ngủ - Khu Riêng,Luxury,Unknown,4898000.0,6.0,188.0,Hướng Sea view; 201 m²; Hướng Garden view; 188 m²; Hướng Park view; 188 m²; Hướng Sea (partial view) view; 420 m²; Hướng Sea view; 420 m²; Hướng Park view; 188 m²; Phòng không hút thuốc; Áo choàng tắm; Bồn tắm; Gương; Các loại khăn
Ivivu,ho-chi-minh,Khách sạn HANZ Happy,https://www.ivivu.com/khach-san-ho-chi-minh/happy-hotel-61467294,Biệt Thự Bể Bơi Giường King,Luxury,Unknown,8014500.0,6.0,420.0,Hướng Sea view; 201 m²; Hướng Garden view; 188 m²; Hướng Park view; 188 m²; Hướng Sea (partial view) view; 420 m²; Hướng Sea view; 420 m²; Hướng Sea (partial view) view; 420 m²; Phòng không hút thuốc; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Tiện nghi bể bơi; Lối vào bãi biển riêng; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Quần áo ngủ; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Máy pha trà/cà phê; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Trái cây/đồ ăn vặt; Bếp đầy đủ; Ấm nước; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; tầng trệt; Không gian làm việc cho máy tính xách tay; Bể bơi riêng; Khu vực tiếp khách; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Bàn là quần; Được phép đưa thú cưng vào phòng; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Song lập; Đầu báo khói
Ivivu,ho-chi-minh,Khách sạn HANZ Happy,https://www.ivivu.com/khach-san-ho-chi-minh/happy-hotel-61467294,Biệt Thự Bể Bơi (Hướng Bể Bơi & Biển),Luxury,Unknown,8460000.0,6.0,420.0,Hướng Sea view; 201 m²; Hướng Garden view; 188 m²; Hướng Park view; 188 m²; Hướng Sea (partial view) view; 420 m²; Hướng Sea view; 420 m²; Hướng Sea view; 420 m²; Phòng không hút thuốc; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Tiện nghi bể bơi; Lối vào bãi biển riêng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Màn; Quần áo ngủ; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Máy pha trà/cà phê; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Trái cây/đồ ăn vặt; Bếp đầy đủ; Ấm nước; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; tầng trệt; Bể bơi riêng; Khu vực tiếp khách; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; tầng thượng; Thùng rác; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Bàn là quần; Được phép đưa thú cưng vào phòng; Biệt lập; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc
Ivivu,ho-chi-minh,M Village Hotel Tôn Thất Đạm,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-ton-that-dam,Căn hộ Deluxe,Suite,Unknown,6122500.0,6.0,122.0,Hướng City view; 77 m²; Hướng Ocean view; 122 m²; Hướng Ocean view; 122 m²; Phòng không hút thuốc; Khả năng tiếp cận cho người khó đi lại; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; Tiện nghi bể bơi; Đèn đọc sách; Truyền hình cáp/vệ tinh; Phòng xông khô; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Xông khô; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Ấm nước; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; tầng cao; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Cửa an toàn cho em bé; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Song lập; Đầu báo khói
Ivivu,vung-tau,Khách sạn Imperial Vũng Tàu,https://www.ivivu.com/khach-san-vung-tau/khach-san-imperial-vung-tau,Riverfront Pool Villa,Luxury,King,15675500.0,3.0,130.0,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng sông; 130 m²; Phòng không hút thuốc; Ban công; Hồ bơi; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 1 Giường King
Ivivu,ho-chi-minh,The Arrivals Capsule,https://www.ivivu.com/khach-san-ho-chi-minh/the-arrivals-capsule,Biệt Thự 6 Phòng Ngủ,Luxury,Unknown,4373500.0,3.0,266.0,Hướng Mountain view; 16 m²; Hướng Garden view; 30 m²; Hướng Garden view; 30 m²; Hướng Garden view; 40 m²; Hướng Garden view; 266 m²; Hướng Garden view; 266 m²; Phòng không hút thuốc; Báo động âm thanh; Khả năng tiếp cận cho người khó đi lại; Báo động trực quan; Phòng tắm phụ; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Vòi sen; Vật dụng tắm rửa; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Máy lọc không khí; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Ô; Tiện nghi BBQ; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Trái cây/đồ ăn vặt; Bếp đầy đủ; Tủ lạnh nhỏ trong phòng; Ly rượu vang; Ban công/sân hiên; Thảm; Bàn làm việc; Giường gấp; Bể bơi riêng; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Được phép đưa thú cưng vào phòng; Biệt lập; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
Ivivu,ho-chi-minh,Convinia Luxury The Peak Midtown,https://www.ivivu.com/khach-san-ho-chi-minh/convinia-luxury-the-peak-midtown,Suite,Suite,Unknown,8224500.0,2.0,140.0,Hướng City view; 59 m²; Hướng City view; 92 m²; Hướng Garden view; 77 m²; Hướng River view; 140 m²; Hướng River view; 140 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Phòng tắm dành cho người khuyết tật; Phòng tắm phụ; Nhà vệ sinh phụ; Điện thoại trong phòng tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Bồn tắm/vòi sen riêng; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Phòng tắm đứng; Đèn đọc sách; Truyền hình cáp/vệ tinh; Dịch vụ phát trực tuyến như Netflix; TV; Video truyền phát như Netflix (có phí); Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Máy lọc không khí; Đồng hồ báo thức; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Quạt; Nước rửa tay; Sưởi; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Cách âm; Ô; Dịch vụ báo thức; Máy pha trà/cà phê; Máy rửa bát; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Thảm; Bàn làm việc; Lò sưởi; Giường gấp; Ghế cao cho trẻ con ngồi ăn; tầng cao; Không gian làm việc cho máy tính xách tay; tầng thấp; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Sàn chiếu tatami; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bộ kim chỉ; Bộ đánh giày; Bàn là quần; Máy giặt; Đi lên bằng thang máy; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Song lập; Đầu báo khói
Ivivu,ho-chi-minh,Senerity Sky Villas By Luminous Luxury Apartment,https://www.ivivu.com/khach-san-ho-chi-minh/senerity-sky-villas-by-luminous-luxury-apartment,Căn Hộ 4 Phòng Ngủ,Suite,Unknown,11081000.0,8.0,200.0,Hướng City view; 200 m²; Hướng City view; 200 m²; Phòng không hút thuốc; Ấm nước điện; Nhà vệ sinh phụ; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Máy lọc không khí; Rèm che ánh sáng; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Ấm nước; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; tầng cao; Cửa sổ có thể mở ra; Đồ gỗ ngoài trời; Bể bơi riêng; Khu vực tiếp khách; Khu vực ăn uống riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Máy giặt; Hành lang ngoài; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói
Ivivu,ho-chi-minh,Khách Sạn Prostyle Hồ Chí Minh,https://www.ivivu.com/khach-san-ho-chi-minh/asian-ruby-luxury-hotel,Villa riêng,Luxury,Unknown,6900000.0,2.0,300.0,Hướng City view; 300 m²; Hướng City view; 300 m²; Máy sấy tóc; Vật dụng tắm rửa; Internet mạng LAN trong phòng [miễn phí]; TV; Wi-Fi [miễn phí]; Điều hòa; Vải trải giường; Lối đi riêng; Trà miễn phí; Bếp đầy đủ; Bàn làm việc; Bể bơi riêng; Tủ quần áo; Máy sấy quần áo; Máy giặt; Bình chữa cháy; Đầu báo khói; Cho phép hút thuốc
Ivivu,ho-chi-minh,La Chateau,https://www.ivivu.com/khach-san-ho-chi-minh/la-chateau,Phòng LaChateau President,Luxury,Unknown,23145000.0,2.0,390.0,Hướng City view; 25 m²; Hướng City view; 29 m²; Hướng City view; 29 m²; Hướng City view; 40 m²; Hướng City view; 40 m²; Hướng City view; 45 m²; Hướng City view; 40 m²; Hướng City view; 45 m²; Hướng City view; 75 m²; Hướng City view; 59 m²; Hướng City view; 84 m²; Hướng City view; 390 m²; Hướng City view; 390 m²; Phòng không hút thuốc; Báo động trực quan; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; Cân; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Phòng xông khô; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Nhân viên chăm sóc khách hàng; Báo hằng ngày; Quạt; Dép đi trong nhà; Dịch vụ báo thức; Nước đóng chai miễn phí; Đồ uống mời khách miễn phí; Bếp đầy đủ; Bếp nhỏ; Tủ lạnh nhỏ trong phòng; Thảm; Bàn làm việc; Có các phòng thông nhau; Khu vực tiếp khách; Khu vực ăn uống riêng; tầng thượng; Thùng rác; Cửa sổ; Tủ quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bộ kim chỉ; Hành lang ngoài; Bộ dụng cụ sơ cứu; Két sắt trong phòng; Không hút thuốc; Đầu báo khói
Ivivu,ho-chi-minh,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,Phòng Với Sân Hiên Nhìn Ra Vườn,Unknown,Unknown,6373500.0,2.0,160.0,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Mountain view; 160 m²; Phòng không hút thuốc; Wi-Fi [miễn phí]; Điều hòa; Ban công/sân hiên; Cửa sổ
